gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier,arrival_stand_actual_time_tz,arrival_stand_scheduled_time_tz,arr_index,dep_index,arrival_delay_time,arrival_date,arrival_time,arrival_date_tz,arrival_time_tz,total_delay_by_airport
AAL2811.LAX.DFW.230301.1400.0249.TFM,KLAX,KDFW,2023-03-02 16:55:00,2023-03-02 17:02:00,AAL,2023-03-02 11:55:00,2023-03-02 12:02:00,4.0,8.0,0.0,2023-03-02,16:55:00,2023-03-02,11:55:00,
DAL665.ATL.DCA.230301.2110.0088.TFM,KATL,KDCA,2023-03-02 22:42:00,2023-03-02 22:48:00,DAL,2023-03-02 17:42:00,2023-03-02 17:48:00,3.0,0.0,0.0,2023-03-02,22:42:00,2023-03-02,17:42:00,
DAL414.ATL.DFW.230301.1425.0046.TFM,KATL,KDFW,2023-03-02 16:34:00,2023-03-02 16:52:00,DAL,2023-03-02 11:34:00,2023-03-02 11:52:00,4.0,0.0,0.0,2023-03-02,16:34:00,2023-03-02,11:34:00,
DAL451.BOS.DFW.230301.1130.0140.TFM,KBOS,KDFW,2023-03-02 16:33:00,2023-03-02 16:16:00,DAL,2023-03-02 11:33:00,2023-03-02 11:16:00,4.0,1.0,17.0,2023-03-02,16:33:00,2023-03-02,11:33:00,
DAL2267.LAX.SFO.230301.2135.0032.TFM,KLAX,KSFO,2023-03-02 22:41:00,2023-03-02 22:53:00,DAL,2023-03-02 17:41:00,2023-03-02 17:53:00,11.0,8.0,0.0,2023-03-02,22:41:00,2023-03-02,17:41:00,
AAL1088.DFW.LGA.230301.1735.0121.TFM,KDFW,KLGA,2023-03-02 21:32:00,2023-03-02 20:50:00,AAL,2023-03-02 16:32:00,2023-03-02 15:50:00,9.0,4.0,42.0,2023-03-02,21:32:00,2023-03-02,16:32:00,
DAL2327.BWI.ATL.230301.2135.0043.TFM,KBWI,KATL,2023-03-03 01:19:00,2023-03-02 23:30:00,DAL,2023-03-02 20:19:00,2023-03-02 18:30:00,0.0,2.0,109.0,2023-03-03,01:19:00,2023-03-02,20:19:00,
DAL2888.SEA.SFO.230301.1520.0037.TFM,KSEA,KSFO,2023-03-02 17:33:00,2023-03-02 17:36:00,DAL,2023-03-02 12:33:00,2023-03-02 12:36:00,11.0,10.0,0.0,2023-03-02,17:33:00,2023-03-02,12:33:00,
AAL2142.DCA.BOS.230301.1915.0106.TFM,KDCA,KBOS,2023-03-02 22:22:00,2023-03-02 20:48:00,AAL,2023-03-02 17:22:00,2023-03-02 15:48:00,1.0,3.0,94.0,2023-03-02,22:22:00,2023-03-02,17:22:00,
GJS4408.DCA.EWR.230301.1505.0043.TFM,KDCA,KEWR,2023-03-02 17:14:00,2023-03-02 16:30:00,GJS,2023-03-02 12:14:00,2023-03-02 11:30:00,5.0,3.0,44.0,2023-03-02,17:14:00,2023-03-02,12:14:00,
AAL179.JFK.SFO.230301.1330.0177.TFM,KJFK,KSFO,2023-03-02 20:42:00,2023-03-02 20:32:00,AAL,2023-03-02 15:42:00,2023-03-02 15:32:00,11.0,7.0,0.0,2023-03-02,20:42:00,2023-03-02,15:42:00,
AAL652.LGA.DFW.230301.1430.0194.TFM,KLGA,KDFW,2023-03-02 18:54:00,2023-03-02 18:40:00,AAL,2023-03-02 13:54:00,2023-03-02 13:40:00,4.0,9.0,0.0,2023-03-02,18:54:00,2023-03-02,13:54:00,
DAL562.LAX.JFK.230301.1945.0174.TFM,KLAX,KJFK,2023-03-03 01:08:00,2023-03-03 01:14:00,DAL,2023-03-02 20:08:00,2023-03-02 20:14:00,7.0,8.0,0.0,2023-03-03,01:08:00,2023-03-02,20:08:00,
UAL1780.SEA.SFO.230301.1330.0173.TFM,KSEA,KSFO,2023-03-02 15:19:00,2023-03-02 15:37:00,UAL,2023-03-02 10:19:00,2023-03-02 10:37:00,11.0,10.0,0.0,2023-03-02,15:19:00,2023-03-02,10:19:00,
DAL380.LAX.DCA.230301.1620.0065.TFM,KLAX,KDCA,2023-03-02 21:08:00,2023-03-02 21:10:00,DAL,2023-03-02 16:08:00,2023-03-02 16:10:00,3.0,8.0,0.0,2023-03-02,21:08:00,2023-03-02,16:08:00,
DAL457.ATL.LAX.230301.1610.0106.TFM,KATL,KLAX,2023-03-02 21:34:00,2023-03-02 21:17:00,DAL,2023-03-02 16:34:00,2023-03-02 16:17:00,8.0,0.0,17.0,2023-03-02,21:34:00,2023-03-02,16:34:00,
AAL1186.LGA.DFW.230301.1545.0126.TFM,KLGA,KDFW,2023-03-02 19:49:00,2023-03-02 19:51:00,AAL,2023-03-02 14:49:00,2023-03-02 14:51:00,4.0,9.0,0.0,2023-03-02,19:49:00,2023-03-02,14:49:00,
UAL700.IAD.SFO.230301.1350.0144.TFM,KIAD,KSFO,2023-03-02 19:19:00,2023-03-02 19:27:00,UAL,2023-03-02 14:19:00,2023-03-02 14:27:00,11.0,6.0,0.0,2023-03-02,19:19:00,2023-03-02,14:19:00,
DAL569.LAX.BOS.230301.1545.0052.TFM,KLAX,KBOS,2023-03-03 01:15:00,2023-03-02 21:09:00,DAL,2023-03-02 20:15:00,2023-03-02 16:09:00,1.0,8.0,246.0,2023-03-03,01:15:00,2023-03-02,20:15:00,
DAL897.ATL.LAX.230301.2335.0126.TFM,KATL,KLAX,2023-03-03 04:39:00,2023-03-03 04:36:00,DAL,2023-03-02 23:39:00,2023-03-02 23:36:00,8.0,0.0,0.0,2023-03-03,04:39:00,2023-03-02,23:39:00,
AAL347.DFW.DCA.230301.1820.0171.TFM,KDFW,KDCA,2023-03-02 21:06:00,2023-03-02 21:09:00,AAL,2023-03-02 16:06:00,2023-03-02 16:09:00,3.0,4.0,0.0,2023-03-02,21:06:00,2023-03-02,16:06:00,
AAL2423.DFW.JFK.230301.1830.0184.TFM,KDFW,KJFK,2023-03-02 21:51:00,2023-03-02 21:59:00,AAL,2023-03-02 16:51:00,2023-03-02 16:59:00,7.0,4.0,0.0,2023-03-02,21:51:00,2023-03-02,16:51:00,
DAL550.LGA.DFW.230301.1325.0050.TFM,KLGA,KDFW,2023-03-02 18:01:00,2023-03-02 17:58:00,DAL,2023-03-02 13:01:00,2023-03-02 12:58:00,4.0,9.0,0.0,2023-03-02,18:01:00,2023-03-02,13:01:00,
AAL395.LAX.DFW.230301.1700.0274.TFM,KLAX,KDFW,2023-03-02 23:39:00,2023-03-02 20:02:00,AAL,2023-03-02 18:39:00,2023-03-02 15:02:00,4.0,8.0,217.0,2023-03-02,23:39:00,2023-03-02,18:39:00,
