gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier,arrival_stand_actual_time_tz,arrival_stand_scheduled_time_tz,arr_index,dep_index,arrival_delay_time,arrival_date,arrival_time,arrival_date_tz,arrival_time_tz,total_delay_by_airport
UAL2416.SFO.EWR.230222.0745.0016.TFM,KSFO,KEWR,2023-02-23 13:07:00,2023-02-23 12:59:00,UAL,2023-02-23 08:07:00,2023-02-23 07:59:00,5.0,9.0,0.0,2023-02-23,13:07:00,2023-02-23,08:07:00,
UAL283.BWI.SFO.230222.1125.0023.TFM,KBWI,KSFO,2023-02-23 18:44:00,2023-02-23 17:37:00,UAL,2023-02-23 13:44:00,2023-02-23 12:37:00,9.0,2.0,67.0,2023-02-23,18:44:00,2023-02-23,13:44:00,
UAL1240.SFO.DFW.230222.1835.0164.TFM,KSFO,KDFW,2023-02-23 23:42:00,2023-02-23 22:03:00,UAL,2023-02-23 18:42:00,2023-02-23 17:03:00,4.0,9.0,99.0,2023-02-23,23:42:00,2023-02-23,18:42:00,
UAL1546.EWR.ATL.230222.2200.0220.TFM,KEWR,KATL,2023-02-24 00:53:00,2023-02-24 00:31:00,UAL,2023-02-23 19:53:00,2023-02-23 19:31:00,0.0,5.0,22.0,2023-02-24,00:53:00,2023-02-23,19:53:00,
UAL2492.SEA.IAD.230222.0705.0010.TFM,KSEA,KIAD,2023-02-23 11:45:00,2023-02-23 11:58:00,UAL,2023-02-23 06:45:00,2023-02-23 06:58:00,6.0,8.0,0.0,2023-02-23,11:45:00,2023-02-23,06:45:00,
UAL2032.SFO.IAD.230222.1625.0115.TFM,KSFO,KIAD,2023-02-23 21:02:00,2023-02-23 21:10:00,UAL,2023-02-23 16:02:00,2023-02-23 16:10:00,6.0,9.0,0.0,2023-02-23,21:02:00,2023-02-23,16:02:00,
UAL395.EWR.SFO.230222.2215.0054.TFM,KEWR,KSFO,2023-02-24 05:51:00,2023-02-24 04:37:00,UAL,2023-02-24 00:51:00,2023-02-23 23:37:00,9.0,5.0,74.0,2023-02-24,05:51:00,2023-02-24,00:51:00,
UAL1663.EWR.BOS.230222.1635.0090.TFM,KEWR,KBOS,2023-02-23 19:49:00,2023-02-23 17:45:00,UAL,2023-02-23 14:49:00,2023-02-23 12:45:00,1.0,5.0,124.0,2023-02-23,19:49:00,2023-02-23,14:49:00,
UAL2614.LAX.EWR.230222.2100.0055.TFM,KLAX,KEWR,2023-02-24 03:04:00,2023-02-24 02:02:00,UAL,2023-02-23 22:04:00,2023-02-23 21:02:00,5.0,7.0,62.0,2023-02-24,03:04:00,2023-02-23,22:04:00,
UAL517.BOS.EWR.230222.1735.0069.TFM,KBOS,KEWR,2023-02-23 19:31:00,2023-02-23 19:00:00,UAL,2023-02-23 14:31:00,2023-02-23 14:00:00,5.0,1.0,31.0,2023-02-23,19:31:00,2023-02-23,14:31:00,
UAL1365.DFW.EWR.230222.1710.0110.TFM,KDFW,KEWR,2023-02-23 21:09:00,2023-02-23 20:30:00,UAL,2023-02-23 16:09:00,2023-02-23 15:30:00,5.0,4.0,39.0,2023-02-23,21:09:00,2023-02-23,16:09:00,
UAL2318.EWR.LAX.230222.1115.0095.TFM,KEWR,KLAX,2023-02-23 18:29:00,2023-02-23 17:35:00,UAL,2023-02-23 13:29:00,2023-02-23 12:35:00,7.0,5.0,54.0,2023-02-23,18:29:00,2023-02-23,13:29:00,
UAL222.ATL.EWR.230222.1115.0108.TFM,KATL,KEWR,2023-02-23 13:20:00,2023-02-23 13:26:00,UAL,2023-02-23 08:20:00,2023-02-23 08:26:00,5.0,0.0,0.0,2023-02-23,13:20:00,2023-02-23,08:20:00,
UAL1511.SEA.LAX.230222.1420.0036.TFM,KSEA,KLAX,2023-02-23 16:47:00,2023-02-23 16:52:00,UAL,2023-02-23 11:47:00,2023-02-23 11:52:00,7.0,8.0,0.0,2023-02-23,16:47:00,2023-02-23,11:47:00,
UAL374.ATL.EWR.230222.2205.0091.TFM,KATL,KEWR,2023-02-24 00:14:00,2023-02-24 00:20:00,UAL,2023-02-23 19:14:00,2023-02-23 19:20:00,5.0,0.0,0.0,2023-02-24,00:14:00,2023-02-23,19:14:00,
UAL2490.EWR.LAX.230222.2100.0256.TFM,KEWR,KLAX,2023-02-24 03:48:00,2023-02-24 03:19:00,UAL,2023-02-23 22:48:00,2023-02-23 22:19:00,7.0,5.0,29.0,2023-02-24,03:48:00,2023-02-23,22:48:00,
UAL1703.LAX.IAD.230222.0755.0017.TFM,KLAX,KIAD,2023-02-23 12:10:00,2023-02-23 12:32:00,UAL,2023-02-23 07:10:00,2023-02-23 07:32:00,6.0,7.0,0.0,2023-02-23,12:10:00,2023-02-23,07:10:00,
UAL1671.LAX.IAD.230222.1615.0164.TFM,KLAX,KIAD,2023-02-23 20:35:00,2023-02-23 20:54:00,UAL,2023-02-23 15:35:00,2023-02-23 15:54:00,6.0,7.0,0.0,2023-02-23,20:35:00,2023-02-23,15:35:00,
UAL1746.BOS.EWR.230222.1945.0173.TFM,KBOS,KEWR,2023-02-23 21:47:00,2023-02-23 21:10:00,UAL,2023-02-23 16:47:00,2023-02-23 16:10:00,5.0,1.0,37.0,2023-02-23,21:47:00,2023-02-23,16:47:00,
UAL1228.EWR.IAD.230222.1115.0093.TFM,KEWR,KIAD,2023-02-23 12:15:00,2023-02-23 12:34:00,UAL,2023-02-23 07:15:00,2023-02-23 07:34:00,6.0,5.0,0.0,2023-02-23,12:15:00,2023-02-23,07:15:00,
UAL1225.SFO.EWR.230222.1915.0084.TFM,KSFO,KEWR,2023-02-24 00:07:00,2023-02-24 00:30:00,UAL,2023-02-23 19:07:00,2023-02-23 19:30:00,5.0,9.0,0.0,2023-02-24,00:07:00,2023-02-23,19:07:00,
UAL1742.IAD.SFO.230222.1740.0127.TFM,KIAD,KSFO,2023-02-23 23:53:00,2023-02-23 23:21:00,UAL,2023-02-23 18:53:00,2023-02-23 18:21:00,9.0,6.0,32.0,2023-02-23,23:53:00,2023-02-23,18:53:00,
UAL473.EWR.SFO.230222.1915.0106.TFM,KEWR,KSFO,2023-02-24 03:49:00,2023-02-24 01:46:00,UAL,2023-02-23 22:49:00,2023-02-23 20:46:00,9.0,5.0,123.0,2023-02-24,03:49:00,2023-02-23,22:49:00,
UAL751.ATL.EWR.230222.1615.0025.TFM,KATL,KEWR,2023-02-23 18:05:00,2023-02-23 18:25:00,UAL,2023-02-23 13:05:00,2023-02-23 13:25:00,5.0,0.0,0.0,2023-02-23,18:05:00,2023-02-23,13:05:00,
