,gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier
736,AAL4.LAX.JFK.230228.1800.0203.TFM,KLAX,KJFK,2023-03-01 22:47:00,2023-03-01 23:25:00,AAL
737,UAL1908.SFO.EWR.230228.1915.0146.TFM,KSFO,KEWR,2023-03-02 01:03:00,2023-03-02 00:30:00,UAL
738,DAL559.LAX.ATL.230228.1345.0045.TFM,KLAX,KATL,2023-03-01 17:38:00,2023-03-01 17:57:00,DAL
739,AAL2769.SEA.DFW.230228.2200.0307.TFM,KSEA,KDFW,2023-03-02 02:48:00,2023-03-02 01:49:00,AAL
740,UAL1003.DFW.EWR.230228.1445.0113.TFM,KDFW,KEWR,2023-03-01 18:21:00,2023-03-01 18:00:00,UAL
741,DAL1535.DFW.JFK.230228.1715.0091.TFM,KDFW,KJFK,2023-03-01 22:27:00,2023-03-01 20:40:00,DAL
742,AAL1667.SEA.DFW.230228.1530.0061.TFM,KSEA,KDFW,2023-03-01 19:15:00,2023-03-01 19:20:00,AAL
743,GJS4169.EWR.DCA.230228.2000.0113.TFM,KEWR,KDCA,2023-03-01 21:03:00,2023-03-01 21:22:00,GJS
744,AAL2119.DCA.LGA.230228.1715.0155.TFM,KDCA,KLGA,2023-03-01 18:03:00,2023-03-01 18:20:00,AAL
745,DAL738.LAX.DFW.230228.1640.0048.TFM,KLAX,KDFW,2023-03-01 19:37:00,2023-03-01 19:42:00,DAL
746,AAL2716.DFW.LGA.230228.2100.0251.TFM,KDFW,KLGA,2023-03-02 00:08:00,2023-03-02 00:15:00,AAL
747,ASH6102.IAD.LGA.230228.2000.0056.TFM,KIAD,KLGA,2023-03-01 21:05:00,2023-03-01 21:28:00,ASH
748,DAL2346.IAD.ATL.230228.2135.0034.TFM,KIAD,KATL,2023-03-01 23:13:00,2023-03-01 23:29:00,DAL
749,UAL517.BOS.EWR.230228.1735.0055.TFM,KBOS,KEWR,2023-03-01 18:43:00,2023-03-01 19:00:00,UAL
750,AAL652.LGA.DFW.230228.1430.0160.TFM,KLGA,KDFW,2023-03-01 19:04:00,2023-03-01 18:40:00,AAL
751,AAL3.JFK.LAX.230228.1530.0054.TFM,KJFK,KLAX,2023-03-01 22:07:00,2023-03-01 21:54:00,AAL
752,FFT1571.BWI.ATL.230301.0220.0040.TFM,KBWI,KATL,2023-03-02 04:12:00,2023-03-02 04:27:00,FFT
753,FFT1551.DFW.SFO.230228.1330.0176.TFM,KDFW,KSFO,2023-03-01 18:05:00,2023-03-01 17:33:00,FFT
754,DAL550.LGA.DFW.230228.1325.0088.TFM,KLGA,KDFW,2023-03-01 18:27:00,2023-03-01 17:58:00,DAL
755,DAL2178.EWR.ATL.230228.1900.0187.TFM,KEWR,KATL,2023-03-01 21:16:00,2023-03-01 21:30:00,DAL
756,DAL319.SFO.JFK.230228.1400.0320.TFM,KSFO,KJFK,2023-03-01 19:58:00,2023-03-01 19:30:00,DAL
757,AAL1676.DCA.DFW.230228.1815.0064.TFM,KDCA,KDFW,2023-03-01 22:14:00,2023-03-01 21:49:00,AAL
758,DAL1265.ATL.BWI.230228.1420.0044.TFM,KATL,KBWI,2023-03-01 22:36:00,2023-03-01 16:05:00,DAL
759,SKW4877.SFO.LAX.230301.0230.0067.TFM,KSFO,KLAX,2023-03-02 03:51:00,2023-03-02 04:03:00,SKW
760,UAL667.IAD.LAX.230228.1340.0037.TFM,KIAD,KLAX,2023-03-01 19:19:00,2023-03-01 19:14:00,UAL
761,UAL1213.EWR.ATL.230228.1825.0149.TFM,KEWR,KATL,2023-03-01 20:42:00,2023-03-01 20:56:00,UAL
762,DAL1507.LAX.SEA.230228.2130.0208.TFM,KLAX,KSEA,2023-03-02 00:56:00,2023-03-02 00:22:00,DAL
763,DAL360.ATL.BOS.230301.0025.0091.TFM,KATL,KBOS,2023-03-02 02:54:00,2023-03-02 02:58:00,DAL
764,DAL876.ATL.LGA.230228.1615.0110.TFM,KATL,KLGA,2023-03-01 18:24:00,2023-03-01 18:25:00,DAL
765,SKW3411.LAX.SFO.230301.0355.0036.TFM,KLAX,KSFO,2023-03-02 05:03:00,2023-03-02 05:17:00,SKW
766,RPA4368.JFK.BOS.230228.1711.0079.TFM,KJFK,KBOS,2023-03-01 18:13:00,2023-03-01 18:26:00,RPA
767,UAL311.BOS.LAX.230228.1335.0035.TFM,KBOS,KLAX,2023-03-01 20:23:00,2023-03-01 20:05:00,UAL
768,AAL1316.DFW.JFK.230301.2045.0152.TFM,KDFW,KJFK,2023-03-02 23:59:00,2023-03-03 00:15:00,AAL
769,SKW3421.SFO.LAX.230301.0100.0060.TFM,KSFO,KLAX,2023-03-02 02:17:00,2023-03-02 02:26:00,SKW
770,AAL2810.DFW.SFO.230228.0305.0040.TFM,KDFW,KSFO,2023-03-01 09:02:00,2023-03-01 07:02:00,AAL
771,AAL483.LAX.DFW.230228.0800.0039.TFM,KLAX,KDFW,2023-03-01 10:37:00,2023-03-01 11:00:00,AAL
772,SKW3433.SFO.LAX.230301.0310.0043.TFM,KSFO,KLAX,2023-03-02 04:18:00,2023-03-02 04:39:00,SKW
773,AAL446.DFW.SFO.230228.0445.0050.TFM,KDFW,KSFO,2023-03-01 08:37:00,2023-03-01 08:37:00,AAL
774,GJS4507.IAD.LGA.230301.1730.0208.TFM,KIAD,KLGA,2023-03-02 19:11:00,2023-03-02 18:58:00,GJS
775,UAL682.IAD.ATL.230301.2240.0044.TFM,KIAD,KATL,2023-03-03 01:03:00,2023-03-03 00:32:00,UAL
776,UAL517.BOS.EWR.230301.1735.0090.TFM,KBOS,KEWR,2023-03-02 18:53:00,2023-03-02 19:00:00,UAL
777,UAL1605.LAX.BWI.230301.0735.0013.TFM,KLAX,KBWI,2023-03-02 11:57:00,2023-03-02 12:26:00,UAL
778,UAL374.ATL.EWR.230301.2205.0146.TFM,KATL,KEWR,2023-03-03 00:18:00,2023-03-03 00:20:00,UAL
779,AAL2798.DFW.SFO.230301.1445.0143.TFM,KDFW,KSFO,2023-03-02 18:22:00,2023-03-02 18:39:00,AAL
780,AAL982.DFW.ATL.230301.1435.0115.TFM,KDFW,KATL,2023-03-02 16:30:00,2023-03-02 16:36:00,AAL
781,ASH6029.IAD.LGA.230301.1305.0071.TFM,KIAD,KLGA,2023-03-02 14:33:00,2023-03-02 14:33:00,ASH
782,AAL2717.DFW.LAX.230301.1200.0376.TFM,KDFW,KLAX,2023-03-02 15:43:00,2023-03-02 15:23:00,AAL
783,DAL1632.DFW.LGA.230301.1935.0105.TFM,KDFW,KLGA,2023-03-02 22:40:00,2023-03-02 22:56:00,DAL
784,DAL629.ATL.BOS.230301.1930.0215.TFM,KATL,KBOS,2023-03-02 21:46:00,2023-03-02 21:59:00,DAL
785,UAL2025.SFO.SEA.230301.2055.0097.TFM,KSFO,KSEA,2023-03-02 22:51:00,2023-03-02 23:07:00,UAL
786,DAL446.ATL.LGA.230301.1840.0129.TFM,KATL,KLGA,2023-03-02 21:19:00,2023-03-02 20:47:00,DAL
787,DAL664.SFO.JFK.230301.2010.0133.TFM,KSFO,KJFK,2023-03-03 01:38:00,2023-03-03 01:37:00,DAL
788,DAL846.LGA.ATL.230301.2050.0156.TFM,KLGA,KATL,2023-03-02 23:49:00,2023-03-02 23:36:00,DAL
789,AAL2306.DFW.BOS.230301.2310.0142.TFM,KDFW,KBOS,2023-03-03 02:13:00,2023-03-03 02:38:00,AAL
790,DAL769.ATL.SEA.230301.2240.0113.TFM,KATL,KSEA,2023-03-03 04:10:00,2023-03-03 04:10:00,DAL
791,DAL1305.EWR.ATL.230301.2230.0216.TFM,KEWR,KATL,2023-03-03 01:23:00,2023-03-03 01:00:00,DAL
792,AAL1088.LGA.DFW.230301.2200.0311.TFM,KLGA,KDFW,2023-03-03 04:28:00,2023-03-03 02:07:00,AAL
793,UAL1703.LAX.IAD.230301.0755.0028.TFM,KLAX,KIAD,2023-03-02 12:03:00,2023-03-02 12:32:00,UAL
794,DAL964.LAX.ATL.230301.1600.0162.TFM,KLAX,KATL,2023-03-02 20:02:00,2023-03-02 19:59:00,DAL
795,UAL1881.SFO.DFW.230301.1835.0087.TFM,KSFO,KDFW,2023-03-02 22:46:00,2023-03-02 22:03:00,UAL
796,DAL2198.ATL.EWR.230301.1225.0062.TFM,KATL,KEWR,2023-03-02 14:22:00,2023-03-02 14:31:00,DAL
797,UAL2413.EWR.DFW.230301.1645.0191.TFM,KEWR,KDFW,2023-03-02 21:06:00,2023-03-02 20:50:00,UAL
798,RPA4399.LGA.DCA.230301.1900.0109.TFM,KLGA,KDCA,2023-03-02 20:19:00,2023-03-02 20:25:00,RPA
799,UAL2492.SEA.IAD.230301.0705.0024.TFM,KSEA,KIAD,2023-03-02 11:37:00,2023-03-02 11:58:00,UAL
800,UAL1936.EWR.IAD.230301.1430.0159.TFM,KEWR,KIAD,2023-03-02 16:24:00,2023-03-02 15:56:00,UAL
801,DAL538.LAX.JFK.230301.1400.0346.TFM,KLAX,KJFK,2023-03-02 18:56:00,2023-03-02 19:20:00,DAL
802,UAL305.EWR.ATL.230301.2015.0196.TFM,KEWR,KATL,2023-03-02 23:10:00,2023-03-02 22:45:00,UAL
803,DAL955.SFO.ATL.230301.0555.0024.TFM,KSFO,KATL,2023-03-02 10:27:00,2023-03-02 10:27:00,DAL
804,UAL1826.EWR.LAX.230228.2330.0216.TFM,KEWR,KLAX,2023-03-02 09:18:00,2023-03-02 05:34:00,UAL
805,DAL427.SEA.BOS.230301.1510.0096.TFM,KSEA,KBOS,2023-03-02 20:03:00,2023-03-02 20:20:00,DAL
806,DAL674.ATL.BOS.230301.2100.0165.TFM,KATL,KBOS,2023-03-02 23:23:00,2023-03-02 23:35:00,DAL
807,DAL685.JFK.LAX.230301.1845.0097.TFM,KJFK,KLAX,2023-03-03 01:02:00,2023-03-03 01:10:00,DAL
808,ASH6084.LGA.IAD.230301.1610.0094.TFM,KLGA,KIAD,2023-03-02 17:07:00,2023-03-02 17:35:00,ASH
809,DAL426.SEA.JFK.230301.0645.0042.TFM,KSEA,KJFK,2023-03-02 12:20:00,2023-03-02 12:00:00,DAL
810,SKW3318.SFO.LAX.230301.1940.0049.TFM,KSFO,KLAX,2023-03-02 21:10:00,2023-03-02 21:16:00,SKW
811,UAL788.EWR.SFO.230301.1115.0023.TFM,KEWR,KSFO,2023-03-02 17:20:00,2023-03-02 17:28:00,UAL
812,RPA4781.DCA.JFK.230301.2155.0040.TFM,KDCA,KJFK,2023-03-02 23:34:00,2023-03-02 23:27:00,RPA
813,GJS4422.DCA.EWR.230301.1200.0252.TFM,KDCA,KEWR,2023-03-02 14:32:00,2023-03-02 13:26:00,GJS
814,UAL1804.SFO.BOS.230301.0545.0019.TFM,KSFO,KBOS,2023-03-02 11:17:00,2023-03-02 11:27:00,UAL
815,DAL458.ATL.LGA.230301.1515.0136.TFM,KATL,KLGA,2023-03-02 17:40:00,2023-03-02 17:29:00,DAL
816,UAL2032.SFO.IAD.230301.1625.0145.TFM,KSFO,KIAD,2023-03-02 21:30:00,2023-03-02 21:10:00,UAL
817,DAL2590.ATL.BWI.230301.1225.0059.TFM,KATL,KBWI,2023-03-02 13:55:00,2023-03-02 14:16:00,DAL
818,UAL2657.IAD.EWR.230301.1320.0100.TFM,KIAD,KEWR,2023-03-02 14:55:00,2023-03-02 14:40:00,UAL
819,DAL738.LAX.DFW.230301.1640.0140.TFM,KLAX,KDFW,2023-03-02 19:50:00,2023-03-02 19:42:00,DAL
820,UAL2247.SFO.IAD.230301.0735.0018.TFM,KSFO,KIAD,2023-03-02 12:20:00,2023-03-02 12:25:00,UAL
821,GJS4499.EWR.DCA.230301.1800.0121.TFM,KEWR,KDCA,2023-03-02 19:34:00,2023-03-02 19:22:00,GJS
822,UAL1738.IAD.LAX.230301.0300.0067.TFM,KIAD,KLAX,2023-03-02 08:47:00,2023-03-02 08:46:00,UAL
823,RPA4518.DCA.ATL.230301.1105.0088.TFM,KDCA,KATL,2023-03-02 13:43:00,2023-03-02 13:19:00,RPA
824,DAL655.SEA.ATL.230301.1400.0341.TFM,KSEA,KATL,2023-03-02 18:24:00,2023-03-02 18:38:00,DAL
825,UAL1917.SFO.EWR.230301.0745.0026.TFM,KSFO,KEWR,2023-03-02 12:36:00,2023-03-02 12:59:00,UAL
826,AAL2748.SEA.DFW.230301.1330.0129.TFM,KSEA,KDFW,2023-03-02 17:08:00,2023-03-02 17:20:00,AAL
827,SKW3549.IAD.JFK.230301.1935.0039.TFM,KIAD,KJFK,2023-03-02 20:53:00,2023-03-02 21:00:00,SKW
828,AAL348.DFW.SNA.230301.0255.0041.TFM,KDFW,KLAX,2023-03-02 08:57:00,2023-03-02 06:17:00,AAL
829,AAL451.LGA.DFW.230301.1855.0115.TFM,KLGA,KDFW,2023-03-02 23:50:00,2023-03-02 23:01:00,AAL
830,DAL816.ATL.DFW.230301.2000.0158.TFM,KATL,KDFW,2023-03-02 22:29:00,2023-03-02 22:25:00,DAL
831,DAL330.DFW.JFK.230301.1410.0099.TFM,KDFW,KJFK,2023-03-02 17:09:00,2023-03-02 17:31:00,DAL
832,GJS4560.DCA.EWR.230301.2005.0076.TFM,KDCA,KEWR,2023-03-02 21:17:00,2023-03-02 21:40:00,GJS
833,AAL1285.BOS.DFW.230301.1900.0223.TFM,KBOS,KDFW,2023-03-02 23:53:00,2023-03-02 23:40:00,AAL
834,UAL2134.SFO.LAX.230301.2145.0059.TFM,KSFO,KLAX,2023-03-02 22:53:00,2023-03-02 23:16:00,UAL
835,UAL645.LAX.EWR.230301.0755.0026.TFM,KLAX,KEWR,2023-03-02 12:14:00,2023-03-02 12:57:00,UAL
836,GJS4485.EWR.DCA.230301.2300.0271.TFM,KEWR,KDCA,2023-03-03 00:18:00,2023-03-03 00:23:00,GJS
837,DAL392.ATL.DCA.230301.1215.0137.TFM,KATL,KDCA,2023-03-02 14:30:00,2023-03-02 14:00:00,DAL
838,UAL1826.EWR.LAX.230301.2330.0156.TFM,KEWR,KLAX,2023-03-03 05:32:00,2023-03-03 05:34:00,UAL
839,UAL571.EWR.ATL.230301.1530.0103.TFM,KEWR,KATL,2023-03-02 18:22:00,2023-03-02 18:05:00,UAL
840,DAL374.LAX.JFK.230301.2250.0154.TFM,KLAX,KJFK,2023-03-03 03:50:00,2023-03-03 04:00:00,DAL
841,AAL331.JFK.LAX.230301.1600.0121.TFM,KJFK,KLAX,2023-03-02 21:59:00,2023-03-02 22:20:00,AAL
842,RPA3437.DCA.EWR.230301.1805.0153.TFM,KDCA,KEWR,2023-03-02 19:14:00,2023-03-02 19:31:00,RPA
843,AAL433.DFW.LAX.230301.2005.0153.TFM,KDFW,KLAX,2023-03-02 23:26:00,2023-03-02 23:23:00,AAL
844,UAL1582.SEA.EWR.230301.0525.0027.TFM,KSEA,KEWR,2023-03-02 10:01:00,2023-03-02 10:42:00,UAL
845,DAL414.DFW.ATL.230301.1805.0107.TFM,KDFW,KATL,2023-03-02 19:49:00,2023-03-02 20:06:00,DAL
846,UAL326.IAD.SEA.230301.2245.0108.TFM,KIAD,KSEA,2023-03-03 04:49:00,2023-03-03 04:42:00,UAL
847,DAL425.BOS.LAX.230301.1225.0073.TFM,KBOS,KLAX,2023-03-02 19:05:00,2023-03-02 19:15:00,DAL
848,AAL2314.DFW.BWI.230301.1630.0245.TFM,KDFW,KBWI,2023-03-02 19:07:00,2023-03-02 19:27:00,AAL
849,RPA4368.JFK.BOS.230301.1710.0038.TFM,KJFK,KBOS,2023-03-02 18:37:00,2023-03-02 18:26:00,RPA
850,AAL2904.SFO.DFW.230301.1600.0155.TFM,KSFO,KDFW,2023-03-02 19:24:00,2023-03-02 19:27:00,AAL
851,UAL1357.IAD.SFO.230301.2240.0107.TFM,KIAD,KSFO,2023-03-03 04:52:00,2023-03-03 04:30:00,UAL
852,AAL2112.LAX.DFW.230301.1500.0315.TFM,KLAX,KDFW,2023-03-02 18:08:00,2023-03-02 18:01:00,AAL
853,DAL2644.EWR.ATL.230301.1705.0152.TFM,KEWR,KATL,2023-03-02 19:18:00,2023-03-02 19:23:00,DAL
854,DAL516.LAX.JFK.230301.0600.0035.TFM,KLAX,KJFK,2023-03-02 11:04:00,2023-03-02 11:14:00,DAL
855,DAL2614.SFO.LAX.230301.1630.0210.TFM,KSFO,KLAX,2023-03-02 17:43:00,2023-03-02 18:00:00,DAL
856,DAL871.SFO.ATL.230301.1600.0144.TFM,KSFO,KATL,2023-03-02 20:37:00,2023-03-02 20:31:00,DAL
857,UAL1911.IAD.EWR.230301.1740.0052.TFM,KIAD,KEWR,2023-03-02 19:15:00,2023-03-02 19:00:00,UAL
858,GJS4169.EWR.DCA.230301.2000.0143.TFM,KEWR,KDCA,2023-03-02 21:27:00,2023-03-02 21:22:00,GJS
859,AAL341.JFK.LAX.230301.2030.0222.TFM,KJFK,KLAX,2023-03-03 02:54:00,2023-03-03 02:52:00,AAL
860,UAL308.SFO.DFW.230301.0800.0036.TFM,KSFO,KDFW,2023-03-02 11:25:00,2023-03-02 11:28:00,UAL
861,DAL967.DCA.ATL.230301.1405.0047.TFM,KDCA,KATL,2023-03-02 16:39:00,2023-03-02 16:09:00,DAL
862,UAL1964.IAD.SEA.230301.1335.0097.TFM,KIAD,KSEA,2023-03-02 19:18:00,2023-03-02 19:28:00,UAL
863,AAL184.LAX.JFK.230301.2310.0154.TFM,KLAX,KJFK,2023-03-03 04:22:00,2023-03-03 04:32:00,AAL
864,UAL1411.SFO.EWR.230301.1500.0249.TFM,KSFO,KEWR,2023-03-02 19:52:00,2023-03-02 20:13:00,UAL
865,DAL2959.ATL.BWI.230301.2200.0150.TFM,KATL,KBWI,2023-03-02 23:39:00,2023-03-02 23:42:00,DAL
866,DAL323.JFK.SFO.230301.0240.0048.TFM,KJFK,KSFO,2023-03-02 09:26:00,2023-03-02 09:27:00,DAL
867,AAL1292.BOS.DFW.230301.1500.0271.TFM,KBOS,KDFW,2023-03-02 19:53:00,2023-03-02 19:28:00,AAL
868,UAL1365.DFW.EWR.230301.1710.0136.TFM,KDFW,KEWR,2023-03-02 20:01:00,2023-03-02 20:30:00,UAL
869,DAL2310.SFO.SEA.230301.1425.0051.TFM,KSFO,KSEA,2023-03-02 16:33:00,2023-03-02 16:47:00,DAL
870,DAL759.ATL.DCA.230301.1715.0155.TFM,KATL,KDCA,2023-03-02 18:54:00,2023-03-02 18:56:00,DAL
871,DAL1265.BWI.ATL.230301.1715.0127.TFM,KBWI,KATL,2023-03-02 19:11:00,2023-03-02 19:14:00,DAL
872,AAL2866.DCA.DFW.230301.1000.0041.TFM,KDCA,KDFW,2023-03-02 13:41:00,2023-03-02 13:33:00,AAL
873,DAL528.ATL.LGA.230301.1715.0159.TFM,KATL,KLGA,2023-03-02 19:48:00,2023-03-02 19:27:00,DAL
874,RPA3601.ATL.EWR.230301.1450.0056.TFM,KATL,KEWR,2023-03-02 16:54:00,2023-03-02 17:06:00,RPA
875,AAL2916.DFW.LGA.230301.1640.0101.TFM,KDFW,KLGA,2023-03-02 19:37:00,2023-03-02 19:59:00,AAL
876,UAL1954.SFO.DCA.230301.1655.0111.TFM,KSFO,KDCA,2023-03-02 21:35:00,2023-03-02 21:57:00,UAL
877,UAL1093.LAX.SFO.230301.1840.0093.TFM,KLAX,KSFO,2023-03-02 19:50:00,2023-03-02 20:13:00,UAL
878,AAL32.LAX.JFK.230301.2100.0264.TFM,KLAX,KJFK,2023-03-03 01:48:00,2023-03-03 02:21:00,AAL
879,DAL650.JFK.LAX.230301.2045.0112.TFM,KJFK,KLAX,2023-03-03 04:09:00,2023-03-03 03:22:00,DAL
880,AAL1275.DCA.LAX.230301.1350.0102.TFM,KDCA,KLAX,2023-03-02 20:30:00,2023-03-02 19:51:00,AAL
881,UAL2085.LAX.EWR.230301.1430.0153.TFM,KLAX,KEWR,2023-03-02 18:54:00,2023-03-02 19:28:00,UAL
882,UAL2642.IAD.ATL.230301.1315.0120.TFM,KIAD,KATL,2023-03-02 14:58:00,2023-03-02 15:10:00,UAL
883,AAL1878.DFW.EWR.230301.1620.0084.TFM,KDFW,KEWR,2023-03-02 19:17:00,2023-03-02 19:37:00,AAL
884,AAL2453.LAX.BOS.230301.0530.0040.TFM,KLAX,KBOS,2023-03-02 10:32:00,2023-03-02 10:52:00,AAL
885,UAL1991.EWR.SFO.230301.1500.0225.TFM,KEWR,KSFO,2023-03-02 21:36:00,2023-03-02 21:15:00,UAL
886,ASH6099.LGA.IAD.230301.2040.0192.TFM,KLGA,KIAD,2023-03-02 21:44:00,2023-03-02 21:44:00,ASH
887,DAL864.SEA.ATL.230301.0630.0038.TFM,KSEA,KATL,2023-03-02 11:05:00,2023-03-02 11:05:00,DAL
888,GJS4602.EWR.DCA.230301.2100.0120.TFM,KEWR,KDCA,2023-03-02 22:24:00,2023-03-02 22:22:00,GJS
889,UAL311.BOS.LAX.230301.1335.0100.TFM,KBOS,KLAX,2023-03-02 19:55:00,2023-03-02 20:05:00,UAL
890,SKW3439.SFO.LAX.230301.1400.0311.TFM,KSFO,KLAX,2023-03-02 15:14:00,2023-03-02 15:34:00,SKW
891,DAL590.DCA.ATL.230301.1900.0208.TFM,KDCA,KATL,2023-03-02 20:40:00,2023-03-02 20:58:00,DAL
892,UAL1157.BOS.IAD.230301.1445.0178.TFM,KBOS,KIAD,2023-03-02 16:13:00,2023-03-02 16:27:00,UAL
893,AAL276.SFO.JFK.230301.0625.0025.TFM,KSFO,KJFK,2023-03-02 12:12:00,2023-03-02 11:52:00,AAL
894,UAL1785.BOS.IAD.230301.1045.0025.TFM,KBOS,KIAD,2023-03-02 12:21:00,2023-03-02 12:26:00,UAL
895,DAL746.DFW.LGA.230301.1610.0121.TFM,KDFW,KLGA,2023-03-02 19:24:00,2023-03-02 19:25:00,DAL
896,DAL873.LAX.ATL.230301.0555.0023.TFM,KLAX,KATL,2023-03-02 10:40:00,2023-03-02 10:00:00,DAL
897,UAL2275.SEA.IAD.230301.2045.0180.TFM,KSEA,KIAD,2023-03-03 01:05:00,2023-03-03 01:42:00,UAL
898,AAL219.BOS.DFW.230301.2115.0147.TFM,KBOS,KDFW,2023-03-03 02:58:00,2023-03-03 01:52:00,AAL
899,UAL1597.LAX.SFO.230301.0645.0016.TFM,KLAX,KSFO,2023-03-02 08:11:00,2023-03-02 08:09:00,UAL
900,GJS4446.DCA.EWR.230301.1600.0206.TFM,KDCA,KEWR,2023-03-02 17:40:00,2023-03-02 17:26:00,GJS
901,AAL2454.DCA.DFW.230301.1545.0108.TFM,KDCA,KDFW,2023-03-02 19:46:00,2023-03-02 19:25:00,AAL
902,UAL2119.SFO.LAX.230301.1835.0115.TFM,KSFO,KLAX,2023-03-02 19:53:00,2023-03-02 20:05:00,UAL
903,DAL607.BOS.LAX.230301.2005.0082.TFM,KBOS,KLAX,2023-03-03 02:39:00,2023-03-03 02:45:00,DAL
904,UAL1230.IAD.SFO.230301.1900.0150.TFM,KIAD,KSFO,2023-03-03 00:51:00,2023-03-03 01:05:00,UAL
905,RPA3443.DCA.EWR.230301.1100.0191.TFM,KDCA,KEWR,2023-03-02 12:15:00,2023-03-02 12:26:00,RPA
906,DAL540.BOS.ATL.230301.1315.0108.TFM,KBOS,KATL,2023-03-02 16:41:00,2023-03-02 16:23:00,DAL
907,AAL1105.DFW.LGA.230301.1935.0109.TFM,KDFW,KLGA,2023-03-02 22:48:00,2023-03-02 22:51:00,AAL
908,DAL2427.BWI.ATL.230301.1100.0102.TFM,KBWI,KATL,2023-03-02 12:54:00,2023-03-02 13:06:00,DAL
909,RPA3656.EWR.IAD.230301.2200.0167.TFM,KEWR,KIAD,2023-03-02 23:15:00,2023-03-02 23:20:00,RPA
910,AAL1198.SFO.DFW.230301.1400.0229.TFM,KSFO,KDFW,2023-03-02 17:31:00,2023-03-02 17:30:00,AAL
911,AAL2770.ATL.DFW.230301.1100.0242.TFM,KATL,KDFW,2023-03-02 13:46:00,2023-03-02 13:32:00,AAL
912,AAL2141.DCA.BOS.230301.2300.0096.TFM,KDCA,KBOS,2023-03-03 00:33:00,2023-03-03 00:27:00,AAL
913,DAL348.LGA.ATL.230301.1540.0076.TFM,KLGA,KATL,2023-03-02 18:50:00,2023-03-02 18:27:00,DAL
914,RPA4551.DCA.LGA.230301.1400.0181.TFM,KDCA,KLGA,2023-03-02 15:43:00,2023-03-02 15:31:00,RPA
915,FFT1570.ATL.BWI.230301.1115.0029.TFM,KATL,KBWI,2023-03-02 12:57:00,2023-03-02 13:09:00,FFT
916,UAL592.BOS.EWR.230301.1555.0049.TFM,KBOS,KEWR,2023-03-02 17:35:00,2023-03-02 17:20:00,UAL
917,UAL1663.EWR.BOS.230301.1635.0150.TFM,KEWR,KBOS,2023-03-02 17:49:00,2023-03-02 17:45:00,UAL
918,UAL1671.LAX.IAD.230301.1615.0174.TFM,KLAX,KIAD,2023-03-02 20:49:00,2023-03-02 20:54:00,UAL
919,AAL185.JFK.LAX.230301.0145.0122.TFM,KJFK,KLAX,2023-03-02 08:10:00,2023-03-02 08:16:00,AAL
920,DAL715.ATL.LAX.230301.0255.0073.TFM,KATL,KLAX,2023-03-02 08:02:00,2023-03-02 07:57:00,DAL
921,UAL2667.SFO.IAD.230301.2106.0057.TFM,KSFO,KIAD,2023-03-03 01:57:00,2023-03-03 01:49:00,UAL
922,SKW4874.SEA.LAX.230301.1945.0101.TFM,KSEA,KLAX,2023-03-02 22:06:00,2023-03-02 22:30:00,SKW
923,AAL28.LAX.JFK.230301.0700.0041.TFM,KLAX,KJFK,2023-03-02 12:02:00,2023-03-02 12:29:00,AAL
924,DAL697.ATL.SEA.230301.1510.0083.TFM,KATL,KSEA,2023-03-02 21:01:00,2023-03-02 20:50:00,DAL
925,UAL1442.SFO.EWR.230301.1630.0088.TFM,KSFO,KEWR,2023-03-02 21:50:00,2023-03-02 21:47:00,UAL
926,DAL1358.SEA.LAX.230301.2000.0292.TFM,KSEA,KLAX,2023-03-02 22:31:00,2023-03-02 22:47:00,DAL
927,UAL641.IAD.BOS.230301.1400.0410.TFM,KIAD,KBOS,2023-03-02 15:08:00,2023-03-02 15:29:00,UAL
928,DAL2266.EWR.ATL.230301.1100.0107.TFM,KEWR,KATL,2023-03-02 13:11:00,2023-03-02 13:29:00,DAL
929,GJS4442.DCA.EWR.230301.1835.0055.TFM,KDCA,KEWR,2023-03-02 19:58:00,2023-03-02 20:01:00,GJS
930,UAL2059.SFO.EWR.230301.0650.0015.TFM,KSFO,KEWR,2023-03-02 11:47:00,2023-03-02 12:04:00,UAL
931,AAL2025.DCA.LGA.230301.1200.0320.TFM,KDCA,KLGA,2023-03-02 13:29:00,2023-03-02 13:16:00,AAL
932,RPA4500.JFK.DCA.230301.1230.0066.TFM,KJFK,KDCA,2023-03-02 14:13:00,2023-03-02 14:07:00,RPA
933,DAL2814.BOS.LGA.230301.1100.0080.TFM,KBOS,KLGA,2023-03-02 12:07:00,2023-03-02 12:29:00,DAL
934,UAL2187.SFO.BOS.230301.1625.0094.TFM,KSFO,KBOS,2023-03-02 21:49:00,2023-03-02 22:00:00,UAL
935,UAL601.BOS.EWR.230301.1100.0333.TFM,KBOS,KEWR,2023-03-02 12:23:00,2023-03-02 12:29:00,UAL
936,AAL2532.LAX.DCA.230301.2140.0130.TFM,KLAX,KDCA,2023-03-03 02:15:00,2023-03-03 02:27:00,AAL
937,DAL791.LGA.DFW.230301.1720.0085.TFM,KLGA,KDFW,2023-03-02 21:27:00,2023-03-02 21:49:00,DAL
938,DAL921.ATL.DFW.230301.1755.0093.TFM,KATL,KDFW,2023-03-02 20:12:00,2023-03-02 20:17:00,DAL
